point_id,latitude,longitude,elevation_m
P29541,25.327394,92.476585,300.0
P29542,27.639828,92.94435,1784.89
P29543,23.672754,94.408732,584.74
P29544,22.433534,93.385801,780.16
P29545,25.378206,94.981973,627.53
P29546,27.6499,94.533206,1631.34
P29547,24.43511,94.173138,906.96
P29548,25.937415,92.790829,545.18
P29549,26.952915,89.327692,903.71
P29550,25.006051,93.969273,822.23
P29551,25.923128,92.494524,865.55
P29552,26.483784,95.068354,1261.78
P29553,25.404814,94.387664,608.16
P29554,25.279631,94.277947,1077.01
P29555,26.06513,94.701746,371.78
P29556,26.3934,94.633681,957.86
P29557,26.938863,93.712739,1381.55
P29558,26.614515,95.033565,788.71
P29559,24.319219,95.077628,767.89
P29560,25.860866,91.99068,616.5
P29561,23.604071,93.828357,709.12
P29562,25.341135,94.332418,937.43
P29563,29.5,92.866333,1356.68
P29564,25.274377,94.34443,884.43
P29565,25.963205,94.612368,836.16
P29566,29.075563,92.82042,1577.94
P29567,23.891995,93.034061,410.04
P29568,26.96801,92.320939,1175.03
P29569,25.440356,93.919648,763.83
P29570,27.501669,95.641411,931.86
P29571,25.555514,95.609505,627.34
P29572,29.5,89.989766,1410.15
P29573,25.271073,94.198661,1152.88
P29574,23.378996,93.904696,344.87
P29575,25.611964,94.784808,503.86
P29576,25.214269,92.802027,950.97
P29577,24.813035,93.841061,588.8
P29578,23.336135,93.582688,818.53
P29579,25.930602,95.871362,775.4
P29580,26.278591,95.518947,954.49
P29581,25.91314,93.305759,545.87
P29582,23.425146,91.961077,554.55
P29583,25.277643,94.426613,706.61
P29584,26.800227,94.816455,764.3
P29585,25.492437,93.762511,818.78
P29586,27.846659,94.558092,1253.75
P29587,25.634442,91.002046,902.13
P29588,23.385418,93.919113,630.33
P29589,27.732693,91.05591,1474.26
P29590,23.264099,93.244206,388.22
P29591,23.721738,93.552529,772.29
P29592,28.034983,93.130013,821.04
P29593,25.635795,93.937275,461.49
P29594,24.123234,93.851094,938.52
P29595,25.672498,94.996698,1039.66
P29596,23.861844,95.671591,921.47
P29597,25.868176,92.8343,378.82
P29598,26.801088,93.756846,1061.6
P29599,23.418185,95.09267,300.0
P29600,22.474588,91.29345,511.4
P29601,25.550866,93.264356,853.0
P29602,24.941454,93.925579,788.96
P29603,28.826446,90.748607,918.59
P29604,26.128166,90.965893,547.58
P29605,29.379721,90.241746,1135.88
P29606,28.209043,95.347713,1259.34
P29607,24.911863,94.564125,624.95
P29608,25.756302,94.387495,572.64
P29609,22.27368,92.965913,629.7
P29610,26.226503,95.639525,1044.42
P29611,26.312114,92.619721,410.86
P29612,24.67983,94.44515,300.0
P29613,22.745435,93.467634,300.0
P29614,26.5322,92.591787,1198.53
P29615,26.238979,93.197711,384.28
P29616,25.212677,95.270818,920.19
P29617,26.58119,90.639942,565.49
P29618,25.362471,94.391672,438.79
P29619,26.421769,95.029037,1107.27
P29620,25.109386,91.248593,743.53
P29621,24.59337,94.295414,673.78
P29622,26.127847,93.330097,690.23
P29623,22.354388,93.034084,845.75
P29624,23.690906,92.544288,797.13
P29625,28.70363,94.781678,1318.42
P29626,25.335426,92.705029,969.8
P29627,26.935907,89.916468,1275.47
P29628,27.744691,94.241315,1588.35
P29629,25.835033,91.752732,613.34
P29630,27.783102,92.075116,1082.22
P29631,23.752765,93.609277,796.41
P29632,25.402374,94.933149,646.66
P29633,25.351805,93.670356,938.76
P29634,26.20267,94.475391,852.19
P29635,25.297493,93.544769,929.22
P29636,24.581944,95.253429,437.7
P29637,25.218296,91.572515,300.0
P29638,23.877524,92.327123,563.57
P29639,24.716198,94.942437,393.97
P29640,25.35851,91.696617,300.0
P29641,26.680207,97.368267,1627.41
P29642,26.137988,93.407788,673.57
P29643,23.737387,94.487253,560.32
P29644,24.818282,92.483218,300.0
P29645,26.610431,93.827708,565.63
P29646,25.58502,95.686698,766.06
P29647,26.979452,93.410769,916.39
P29648,27.388348,95.200054,719.23
P29649,26.136832,92.175642,551.72
P29650,25.418875,94.765847,808.21
P29651,24.680562,94.477514,564.75
P29652,26.465296,94.09164,1213.06
P29653,28.561441,93.147209,1145.84
P29654,25.544604,94.229721,703.32
P29655,25.739706,94.782765,833.51
P29656,25.644638,96.273669,677.59
P29657,24.997875,92.781263,731.18
P29658,26.786415,94.103191,733.32
P29659,24.605276,93.269496,503.98
P29660,28.135618,94.444321,1339.53
P29661,22.912992,93.554647,695.08
P29662,23.658114,95.197934,884.97
P29663,25.454333,94.516759,897.6
P29664,23.075011,92.463321,482.61
P29665,25.391494,93.926372,841.64
P29666,25.467904,92.295447,529.68
P29667,24.836165,93.694081,1093.83
P29668,27.813257,92.605091,970.37
P29669,25.767701,93.538862,741.71
P29670,25.614074,94.128308,1093.5
P29671,27.81598,92.678381,1150.06
P29672,24.838911,94.562826,979.22
P29673,24.281614,93.807759,989.12
P29674,24.971967,90.856632,535.54
P29675,27.369646,92.744737,1040.96
P29676,25.152712,94.298378,618.23
P29677,25.985786,95.171427,334.82
P29678,26.364047,92.754622,569.69
P29679,26.914531,92.688425,508.22
P29680,25.581956,93.995932,972.64
P29681,25.263024,92.801285,1142.8
P29682,25.95047,91.110661,710.4
P29683,25.633715,93.698436,653.18
P29684,25.910196,93.37423,655.47
P29685,26.81812,90.106095,796.14
P29686,24.792839,93.374253,665.9
P29687,28.58036,91.902533,1570.38
P29688,26.51224,94.151954,1091.84
P29689,22.977424,92.247046,300.0
P29690,26.087197,92.97044,884.33
P29691,27.730169,90.409186,987.28
P29692,25.298155,93.11472,886.55
P29693,26.131803,91.54033,767.17
P29694,26.412609,96.238159,1236.53
P29695,25.947536,93.895165,786.15
P29696,23.967677,91.29355,1148.21
P29697,26.12595,94.520335,1299.77
P29698,24.741734,94.859356,1082.88
P29699,24.363237,94.67482,767.79
P29700,25.84284,91.854797,300.0
P29701,27.661951,96.990582,1795.79
P29702,26.334722,93.542076,300.0
P29703,25.695829,95.045389,918.91
P29704,25.851919,90.965077,760.09
P29705,28.2475,95.014592,1439.66
P29706,23.917196,94.663663,907.74
P29707,28.008586,95.701693,1486.35
P29708,27.838959,95.241936,1200.4
P29709,22.7594,93.081972,495.61
P29710,24.474149,93.568191,1122.14
P29711,29.5,91.559994,1350.63
P29712,25.064591,94.774239,932.62
P29713,23.960854,93.098094,693.59
P29714,26.259671,95.407622,637.13
P29715,28.800291,96.147994,1592.62
P29716,27.423246,91.855682,942.58
P29717,29.144632,93.688503,1062.42
P29718,24.738465,92.722044,853.76
P29719,27.240058,93.338796,1355.91
P29720,28.689345,95.217009,967.46
P29721,22.957401,93.922325,996.1
P29722,22.0,92.639263,316.83
P29723,22.821954,92.968184,655.27
P29724,29.5,95.366603,1429.67
P29725,28.882265,95.231443,1488.48
P29726,23.005727,92.273968,709.33
P29727,25.347183,91.201748,417.37
P29728,26.4702,93.651308,1115.3
P29729,23.006894,91.546072,300.0
P29730,26.910926,91.770709,925.75
P29731,26.877949,91.610159,630.92
P29732,25.636304,92.093758,840.21
P29733,25.155854,92.241555,338.97
P29734,28.024334,95.476163,1283.02
P29735,23.763832,93.170689,300.0
P29736,24.00293,93.952574,816.61
P29737,25.826312,94.322916,780.45
P29738,23.913237,93.685616,678.2
P29739,25.731059,91.060792,514.16
P29740,27.465872,94.148877,520.33
P29741,24.006223,93.744849,739.99
P29742,24.748775,93.315565,703.21
P29743,25.515289,95.478554,759.02
P29744,25.826883,94.032751,741.32
P29745,23.097234,93.075543,594.47
P29746,22.906666,94.324063,528.47
P29747,26.690108,90.886169,823.2
P29748,25.315954,90.935532,300.0
P29749,24.045494,94.698392,800.76
P29750,23.293079,93.07389,619.32
P29751,25.740953,92.063314,1233.45
P29752,22.706594,94.492071,857.42
P29753,29.5,95.734415,1557.9
P29754,29.427011,89.62136,877.07
P29755,26.365098,90.747021,793.99
P29756,26.687016,93.635697,1193.86
P29757,27.086413,91.693447,994.25
P29758,26.169105,90.883233,386.19
P29759,29.241334,94.530529,1395.31
P29760,22.62798,92.594735,546.19
P29761,24.24111,93.337678,449.42
P29762,28.565807,95.602047,1710.61
P29763,26.114591,94.800959,1037.48
P29764,28.71184,95.457392,949.03
P29765,25.569867,94.152848,627.72
P29766,23.32785,94.086122,895.02
P29767,24.786256,94.376908,556.8
P29768,22.587544,94.254107,734.64
P29769,26.946737,95.977655,932.9
P29770,25.547183,93.118821,513.18
P29771,27.233594,91.480884,1060.77
P29772,24.261583,93.846439,952.87
P29773,26.227498,93.817635,934.44
P29774,26.60248,94.133969,473.91
P29775,26.11787,94.938527,782.21
P29776,22.669994,93.808439,300.0
P29777,26.324833,89.815429,1291.14
P29778,26.680223,92.383091,1037.91
P29779,24.343407,92.834008,970.97
P29780,26.038481,94.802265,1150.69
P29781,25.193712,93.416431,988.02
P29782,28.731513,95.204429,1346.36
P29783,25.25998,92.56439,325.75
P29784,27.358479,94.45159,772.56
P29785,24.55335,92.569974,846.5
P29786,26.324998,92.017779,428.28
P29787,26.368867,93.624465,875.33
P29788,27.951577,89.716794,1349.11
P29789,26.366923,94.098334,471.65
P29790,26.412005,95.689513,697.18
P29791,25.483459,93.629352,1127.56
P29792,27.517824,96.038325,1215.25
P29793,25.780255,94.049052,599.9
P29794,24.425237,94.934552,592.97
P29795,24.057722,94.485614,878.61
P29796,25.620856,94.751651,576.23
P29797,23.739846,92.652138,1014.57
P29798,24.909948,92.570011,462.81
P29799,28.137094,94.442054,1501.15
P29800,24.702255,92.069732,914.72
P29801,25.075134,92.301192,789.91
P29802,25.061982,93.062858,706.53
P29803,25.660886,94.218379,692.63
P29804,26.655525,94.691294,547.45
P29805,28.334227,95.275574,1166.28
P29806,22.0,92.630315,537.67
P29807,26.509516,94.111069,1316.08
P29808,27.322529,92.808784,927.28
P29809,23.161858,92.490793,479.11
P29810,26.257375,91.320599,722.19
P29811,24.42234,94.81722,627.27
P29812,29.33072,94.850983,1207.86
P29813,29.04972,95.318227,1321.86
P29814,23.353113,94.896343,1006.9
P29815,24.728581,90.430543,300.0
P29816,27.029546,94.085404,1065.09
P29817,27.408166,96.441048,1443.33
P29818,24.581985,94.454113,582.03
P29819,25.384012,95.107019,588.58
P29820,27.440862,94.349863,1153.43
P29821,24.588347,96.413368,1046.26
P29822,26.118222,94.739175,829.56
P29823,27.387702,94.958995,1249.51
P29824,24.285988,93.468434,667.18
P29825,23.209386,92.219722,681.78
P29826,25.516908,92.61215,656.64
P29827,26.792193,90.651378,832.28
P29828,22.494427,92.388281,454.79
P29829,25.393656,94.070191,1110.41
P29830,27.290046,92.263009,1498.9
P29831,24.622832,93.949192,880.25
P29832,23.686551,94.835332,986.85
P29833,27.95022,92.332909,1295.4
P29834,22.547231,93.574013,813.21
P29835,25.458068,94.468126,499.14
P29836,26.028638,94.721195,1107.9
P29837,26.765753,91.871979,1237.85
P29838,25.355609,94.249489,1040.15
P29839,28.263464,93.085941,802.43
P29840,23.906977,94.655743,506.96
P29841,25.657913,93.606483,645.18
P29842,25.492248,94.069202,458.0
P29843,25.200478,91.264641,439.33
P29844,25.679352,94.430981,871.19
P29845,26.035705,92.115589,300.0
P29846,25.518179,92.454154,462.1
P29847,28.35081,89.352559,1024.9
P29848,24.490974,94.126558,1091.35
P29849,22.939943,93.655563,703.45
P29850,25.99575,91.71185,995.89
P29851,27.424549,94.675867,1504.21
P29852,27.442508,95.001638,1518.18
P29853,22.588466,93.573978,486.68
P29854,25.062018,92.086914,714.69
P29855,26.18042,92.868805,1186.9
P29856,25.732738,90.777831,430.16
P29857,22.635863,92.019518,586.93
P29858,26.613006,93.080413,790.82
P29859,22.617451,93.926395,920.64
P29860,25.72589,94.302052,617.13
P29861,26.350375,92.183823,1085.71
P29862,24.907092,93.529423,328.56
P29863,23.513799,95.076957,844.96
P29864,23.071964,93.564626,457.22
P29865,24.12692,92.403393,697.26
P29866,25.211895,94.948819,1249.37
P29867,25.181889,91.165067,434.48
P29868,26.923865,93.251076,1170.18
P29869,22.716414,92.106612,300.0
P29870,27.654092,93.432969,924.66
P29871,25.558206,94.802207,713.46
P29872,25.891829,93.105916,719.63
P29873,23.170637,93.417658,797.44
P29874,26.236317,90.506166,1190.56
P29875,28.288972,95.792506,1220.45
P29876,25.542544,92.844878,1012.97
P29877,26.093451,96.115318,555.21
P29878,26.30531,94.31362,1294.87
P29879,28.550952,90.627916,1442.88
P29880,25.109643,95.040904,661.13
P29881,24.426099,93.509187,683.26
P29882,25.665477,92.765701,524.8
P29883,22.763508,93.945814,925.28
P29884,25.033001,92.98286,543.93
P29885,27.178125,94.626608,1093.81
P29886,25.803632,94.631878,716.98
P29887,26.532239,93.493401,607.39
P29888,29.396087,96.429095,1689.88
P29889,25.295485,91.807999,594.07
P29890,25.820595,92.682412,914.61
P29891,26.976784,90.918938,1204.4
P29892,27.854697,92.69059,1475.52
P29893,22.890373,94.59527,644.32
P29894,27.143187,93.655978,1254.97
P29895,22.478652,93.82359,728.37
P29896,23.403106,90.804842,538.24
P29897,25.718934,95.184555,1198.08
P29898,25.510935,92.177024,563.03
P29899,25.148977,90.895257,823.56
P29900,23.384354,93.687454,526.09
P29901,28.815483,96.451862,1468.42
P29902,25.366166,97.5,559.22
P29903,27.259209,93.456145,861.14
P29904,25.099271,92.360577,722.5
P29905,24.912183,92.498034,300.0
P29906,25.835521,92.298396,647.8
P29907,25.383191,94.955072,384.23
P29908,25.866034,92.555936,1028.97
P29909,23.717023,94.272035,1007.85
P29910,26.355502,97.447578,629.42
P29911,27.480344,94.571901,1470.55
P29912,26.22809,94.976776,1228.64
P29913,25.591077,93.81156,606.53
P29914,26.044936,94.641137,880.77
P29915,29.5,91.486916,1158.7
P29916,26.03192,93.676424,678.32
P29917,25.509361,92.984529,718.04
P29918,25.683708,94.007799,449.25
P29919,24.116914,92.395282,543.0
P29920,27.490918,95.274389,1415.75
P29921,26.497027,90.928413,374.76
P29922,26.210163,94.41063,1346.68
P29923,26.700702,94.098688,656.51
P29924,25.851536,93.921354,644.67
P29925,26.832459,92.941906,1132.94
P29926,26.913532,91.575242,897.26
P29927,25.657927,93.813328,820.29
P29928,28.886453,92.281485,1077.67
P29929,27.673242,91.783177,893.56
P29930,27.977874,90.946042,1195.2
P29931,29.5,90.55621,1413.41
P29932,22.953573,92.947225,585.84
P29933,28.796002,94.92632,1705.67
P29934,23.762981,94.213949,796.46
P29935,26.033667,95.595767,1290.07
P29936,26.164605,95.513157,367.79
P29937,26.31679,92.087412,401.22
P29938,26.790626,94.787402,1311.73
P29939,25.43023,90.546089,449.95
P29940,27.334081,94.033767,982.13
P29941,22.734358,93.590971,527.29
P29942,25.461649,92.50595,423.41
P29943,24.439399,94.25518,765.8
P29944,25.988597,95.039497,571.94
P29945,26.707357,93.146489,738.26
P29946,26.276152,92.939669,489.36
P29947,24.694932,91.391161,500.9
P29948,26.988769,93.710613,1020.58
P29949,25.596099,94.287853,899.94
P29950,24.786742,94.499526,549.19
P29951,26.649606,93.841783,1016.05
P29952,27.57575,94.380081,1221.54
P29953,23.168355,93.941898,564.39
P29954,25.629791,92.106806,608.59
P29955,28.555041,91.331081,1116.01
P29956,27.710878,93.928733,556.31
P29957,22.977618,93.097913,768.88
P29958,24.531607,92.669464,653.05
P29959,28.51268,94.750683,1817.97
P29960,25.900415,95.853637,1135.58
P29961,27.208678,94.693631,1012.18
P29962,27.76425,95.906457,1200.47
P29963,23.818516,92.597067,904.01
P29964,26.569878,93.41135,893.6
P29965,25.401656,93.336981,300.0
P29966,27.40154,91.588252,721.98
P29967,27.551804,91.358315,1128.32
P29968,23.224476,93.620792,321.16
P29969,26.287057,92.355545,815.64
P29970,26.128451,94.694287,812.77
P29971,24.758599,90.730168,967.87
P29972,22.379215,93.328061,665.81
P29973,25.26164,92.849554,300.0
P29974,27.694942,91.928595,1036.81
P29975,27.180783,95.737977,594.92
P29976,28.630899,94.351665,1056.53
P29977,25.12319,94.269763,735.85
P29978,23.419093,93.945897,471.88
P29979,25.985064,95.014176,828.33
P29980,25.137882,95.399252,578.74
P29981,26.554932,94.536905,510.24
P29982,25.104023,94.319241,713.25
P29983,25.552356,92.800814,538.27
P29984,22.193312,93.960177,413.87
P29985,24.578038,91.965835,608.91
P29986,26.004913,91.264616,319.86
P29987,27.974933,96.054283,1426.68
P29988,25.021256,94.861932,557.19
P29989,23.788841,94.07931,711.87
P29990,26.017157,92.294694,709.61
P29991,25.695965,95.190551,865.24
P29992,26.692009,89.668888,1429.86
P29993,26.139979,94.339109,749.62
P29994,24.185964,93.028322,806.01
P29995,25.407625,90.348493,877.15
P29996,29.5,90.665751,1529.18
P29997,28.826121,94.933644,1432.28
P29998,25.455861,93.05342,567.14
P29999,25.403051,94.346991,767.97
P30000,24.087744,93.062196,912.38
P30001,24.529671,95.150421,892.29
P30002,27.809664,92.88299,893.85
P30003,29.370463,90.650361,1091.15
P30004,27.655746,94.262246,1523.87
P30005,25.640721,93.322229,757.87
P30006,27.411306,96.384802,1339.82
P30007,25.008238,90.980353,728.17
P30008,24.227342,93.872878,310.09
P30009,28.464487,90.370335,898.44
P30010,23.54763,93.83498,675.61
P30011,25.77942,94.060747,876.67
P30012,25.436208,91.3346,1252.89
P30013,23.423788,92.786968,603.22
P30014,25.926986,92.659679,390.43
P30015,25.306302,91.83999,300.0
P30016,27.388862,94.500529,926.2
P30017,22.319144,92.120129,662.36
P30018,25.391352,92.782262,300.0
P30019,24.299508,93.063667,508.0
P30020,26.417769,93.805471,947.39
P30021,27.208462,94.220398,1133.98
P30022,26.19463,93.591643,1031.21
P30023,27.791631,91.610703,978.99
P30024,24.327127,92.800352,300.0
P30025,23.357802,93.694138,311.64
P30026,27.102752,94.620901,729.0
P30027,24.788505,93.892853,479.65
P30028,25.649249,93.231334,620.91
P30029,23.445982,93.303526,452.15
P30030,25.371799,92.468915,300.0
P30031,27.754115,88.497263,1081.3
P30032,25.976876,95.583729,746.44
P30033,26.216077,93.475973,1024.06
P30034,26.143681,90.759939,1216.34
P30035,25.210324,94.845923,300.0
P30036,27.477027,91.695114,1140.08
P30037,26.692637,93.664212,1151.16
P30038,26.696214,93.359376,1212.31
P30039,26.396247,90.741505,500.77
P30040,27.633937,95.301683,1741.9
P30041,25.729364,92.364255,377.09
P30042,25.834803,95.575808,734.8
P30043,25.194271,92.350493,300.0
P30044,25.616286,95.060206,455.69
P30045,23.424485,94.178871,699.1
P30046,27.145434,94.574698,488.04
P30047,25.623249,92.576026,1059.38
P30048,27.607712,93.679924,1428.18
P30049,26.084117,95.213498,822.69
P30050,26.386836,94.718763,1398.93
P30051,26.177684,92.174344,1207.31
P30052,25.417295,94.46588,371.01
P30053,28.692791,92.650468,952.44
P30054,26.363474,95.017362,904.83
P30055,25.301945,92.999136,330.18
P30056,27.891148,92.526639,1329.08
P30057,23.056213,93.430457,300.0
P30058,25.341138,93.992089,801.27
P30059,25.344194,97.5,358.94
P30060,26.251638,91.79635,448.88
P30061,23.587526,93.320233,607.92
P30062,29.5,94.030897,933.64
P30063,29.232528,96.149891,1669.45
P30064,22.825659,94.107126,416.67
P30065,28.023938,92.803355,951.65
P30066,25.987243,91.092427,654.15
P30067,27.588963,94.812636,1084.66
P30068,26.898926,94.231838,1479.57
P30069,26.619219,94.130529,834.31
P30070,22.0,92.682911,544.61
P30071,25.512157,96.329242,1119.92
P30072,29.147195,91.994734,1067.48
P30073,25.018006,91.627037,300.0
P30074,25.626727,96.223622,760.75
P30075,26.310802,92.113607,779.99
P30076,24.249404,94.495754,1211.83
P30077,25.21459,97.5,691.14
P30078,27.144621,95.249614,961.72
P30079,24.829856,94.220799,754.5
P30080,25.682292,94.238414,968.2
P30081,26.673677,96.254086,1491.44
P30082,26.582277,93.734681,1148.72
P30083,24.764349,92.159882,640.15
P30084,26.638522,89.327457,1115.29
P30085,23.639003,91.686426,446.83
P30086,26.815622,94.336821,744.24
P30087,28.387454,91.0002,1276.22
P30088,25.012044,94.513063,1101.43
P30089,23.371072,93.593121,300.0
P30090,25.633565,92.222315,421.7
P30091,24.835055,91.63331,946.44
P30092,28.398582,93.660631,1069.8
P30093,24.899672,93.314236,739.85
P30094,27.444994,91.801073,951.88
P30095,25.753847,94.762746,781.23
P30096,23.853332,94.496384,670.23
P30097,27.707935,94.362558,1390.87
P30098,25.146309,93.308427,641.23
P30099,24.544178,93.865384,663.86
P30100,27.026254,92.724042,652.59
P30101,27.344739,92.23734,918.99
P30102,25.060455,92.627709,541.65
P30103,25.223631,94.666984,693.67
P30104,29.07284,95.161426,1073.81
P30105,25.882437,93.091931,692.73
P30106,22.842643,94.211078,300.0
P30107,24.720058,92.776282,843.02
